ts,open,high,low,close,volume,hi24,signal,unrealized,equity,position
2025-09-24 00:00:00+00:00,111998.8,112380.0,111816.86,112230.72,457.37128,113290.5,0,0.0,999.9471250651106,0
2025-09-24 01:00:00+00:00,112230.73,112500.0,112140.0,112451.26,263.95045,113290.5,0,0.0,999.9471250651106,0
2025-09-24 02:00:00+00:00,112451.25,112500.0,111896.43,112111.62,1045.64078,113290.5,0,0.0,999.9471250651106,0
2025-09-24 03:00:00+00:00,112111.62,112223.15,111683.09,111683.09,1081.07058,113290.5,0,0.0,999.9471250651106,0
2025-09-24 04:00:00+00:00,111683.1,112374.32,111042.66,112161.93,1377.98323,113290.5,0,0.0,999.9471250651106,0
2025-09-24 05:00:00+00:00,112161.94,112666.74,112133.83,112636.84,480.95742,113290.5,0,0.0,999.9471250651106,0
2025-09-24 06:00:00+00:00,112636.85,112779.37,112535.78,112596.69,508.56699,113290.5,0,0.0,999.9471250651106,0
2025-09-24 07:00:00+00:00,112596.7,112742.06,112459.44,112583.54,538.1822,113290.5,0,0.0,999.9471250651106,0
2025-09-24 08:00:00+00:00,112583.54,112636.85,112405.62,112622.8,369.32812,113290.5,0,0.0,999.9471250651106,0
2025-09-24 09:00:00+00:00,112622.81,112837.42,112501.38,112735.06,247.34844,113290.5,0,0.0,999.9471250651106,0
2025-09-24 10:00:00+00:00,112735.05,112960.0,112668.51,112941.98,402.84076,113290.5,0,0.0,999.9471250651106,0
2025-09-24 11:00:00+00:00,112941.99,113162.17,112877.3,113029.46,548.21142,113290.5,0,0.0,999.9471250651106,0
2025-09-24 12:00:00+00:00,113029.45,113097.99,112944.0,113070.69,272.77737,113290.5,0,0.0,999.9471250651106,0
2025-09-24 13:00:00+00:00,113070.69,113222.69,112808.0,112823.62,578.33959,113290.5,0,0.0,999.9471250651106,0
2025-09-24 14:00:00+00:00,112823.62,113890.0,112823.61,113720.64,966.18934,113290.5,1,-0.010002499999999038,999.9371225651106,1
2025-09-24 15:00:00+00:00,113720.64,113883.68,113257.01,113346.41,717.74437,113890.0,0,0.0,999.9471250651106,0
2025-09-24 16:00:00+00:00,113346.4,113753.0,113163.21,113732.01,447.67953,113890.0,0,0.0,999.9471250651106,0
2025-09-24 17:00:00+00:00,113732.01,113940.0,113616.0,113761.3,361.88913,113890.0,0,0.0,999.9471250651106,0
2025-09-24 18:00:00+00:00,113761.31,113830.66,113512.53,113639.8,202.61449,113940.0,0,0.0,999.9471250651106,0
2025-09-24 19:00:00+00:00,113639.8,113682.46,113558.64,113617.52,51.29622,113940.0,0,0.0,999.9471250651106,0
